row_idx,product_id,shade_id,shade_name,brand_name,product_name,page_url,chip_url,center_url_used,image_file,status,error
41,P1000203314,352460,"Satin - 870 Le Prune Intense (3,5 g)",GUERLAIN,Rouge G - La Recharge - Le Rouge À Lèvres Soin Personnalisable,https://www.sephora.fr/p/rouge-g---la-recharge---le-rouge-a-levres-soin-personnalisable-P1000203314.html,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733321/352460-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733321/352460-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P1000203314__352460.avif,ok,
42,P1000203314,352461,"Satin - 775 Le Rouge Bordeaux (3,5g)",GUERLAIN,Rouge G - La Recharge - Le Rouge À Lèvres Soin Personnalisable,https://www.sephora.fr/p/rouge-g---la-recharge---le-rouge-a-levres-soin-personnalisable-P1000203314.html,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733322/352461-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733322/352461-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P1000203314__352461.avif,ok,
43,P1000203314,352462,"Velvet - 366 Le Rose Pompon (3,5g)",GUERLAIN,Rouge G - La Recharge - Le Rouge À Lèvres Soin Personnalisable,https://www.sephora.fr/p/rouge-g---la-recharge---le-rouge-a-levres-soin-personnalisable-P1000203314.html,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733323/352462-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733323/352462-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P1000203314__352462.avif,ok,
44,P1000203314,352463,"Satin - 519 Le Rose Essentiel (3,5g)",GUERLAIN,Rouge G - La Recharge - Le Rouge À Lèvres Soin Personnalisable,https://www.sephora.fr/p/rouge-g---la-recharge---le-rouge-a-levres-soin-personnalisable-P1000203314.html,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733324/352463-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733324/352463-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P1000203314__352463.avif,ok,
45,P1000203314,352465,"Velvet - 214 Le Rouge Kiss (3,5g)",GUERLAIN,Rouge G - La Recharge - Le Rouge À Lèvres Soin Personnalisable,https://www.sephora.fr/p/rouge-g---la-recharge---le-rouge-a-levres-soin-personnalisable-P1000203314.html,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733326/352465-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733326/352465-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P1000203314__352465.avif,ok,
46,P1000203314,352466,"Satin - 28 Le Coquelicot (3,5g)",GUERLAIN,Rouge G - La Recharge - Le Rouge À Lèvres Soin Personnalisable,https://www.sephora.fr/p/rouge-g---la-recharge---le-rouge-a-levres-soin-personnalisable-P1000203314.html,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733327/352466-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733327/352466-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P1000203314__352466.avif,ok,
47,P1000203314,352467,"Velvet - 360 Le Beige Nu (3,5g)",GUERLAIN,Rouge G - La Recharge - Le Rouge À Lèvres Soin Personnalisable,https://www.sephora.fr/p/rouge-g---la-recharge---le-rouge-a-levres-soin-personnalisable-P1000203314.html,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733328/352467-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733328/352467-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P1000203314__352467.avif,ok,
48,P1000203314,352468,"Velvet - 886 Le Fuchsia Vibrant (3,5g)",GUERLAIN,Rouge G - La Recharge - Le Rouge À Lèvres Soin Personnalisable,https://www.sephora.fr/p/rouge-g---la-recharge---le-rouge-a-levres-soin-personnalisable-P1000203314.html,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733329/352468-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733329/352468-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P1000203314__352468.avif,ok,
49,P1000203314,352470,"Velvet - 159 Le Beige Amande (3,5g)",GUERLAIN,Rouge G - La Recharge - Le Rouge À Lèvres Soin Personnalisable,https://www.sephora.fr/p/rouge-g---la-recharge---le-rouge-a-levres-soin-personnalisable-P1000203314.html,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733331/352470-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733331/352470-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P1000203314__352470.avif,ok,
50,P1000203314,352472,"Velvet - 520 Le Rouge Profond (3,5g)",GUERLAIN,Rouge G - La Recharge - Le Rouge À Lèvres Soin Personnalisable,https://www.sephora.fr/p/rouge-g---la-recharge---le-rouge-a-levres-soin-personnalisable-P1000203314.html,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733333/352472-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733333/352472-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P1000203314__352472.avif,ok,
51,P1000203314,352473,"Velvet - 888 Le Rouge Brun (3,5g)",GUERLAIN,Rouge G - La Recharge - Le Rouge À Lèvres Soin Personnalisable,https://www.sephora.fr/p/rouge-g---la-recharge---le-rouge-a-levres-soin-personnalisable-P1000203314.html,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733334/352473-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733334/352473-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P1000203314__352473.avif,ok,
52,P1000203314,352474,"Satin - 409 Le Rose Indien (3,5g)",GUERLAIN,Rouge G - La Recharge - Le Rouge À Lèvres Soin Personnalisable,https://www.sephora.fr/p/rouge-g---la-recharge---le-rouge-a-levres-soin-personnalisable-P1000203314.html,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733335/352474-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733335/352474-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P1000203314__352474.avif,ok,
53,P1000203314,352475,"Satin - 08 Le Nu (3,5g)",GUERLAIN,Rouge G - La Recharge - Le Rouge À Lèvres Soin Personnalisable,https://www.sephora.fr/p/rouge-g---la-recharge---le-rouge-a-levres-soin-personnalisable-P1000203314.html,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733336/352475-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733336/352475-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P1000203314__352475.webp,ok,
54,P1000203314,352476,"Satin - 919 Le Rouge Cassis (3,5g)",GUERLAIN,Rouge G - La Recharge - Le Rouge À Lèvres Soin Personnalisable,https://www.sephora.fr/p/rouge-g---la-recharge---le-rouge-a-levres-soin-personnalisable-P1000203314.html,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733337/352476-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733337/352476-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P1000203314__352476.avif,ok,
55,P1000203314,352478,"Satin - 319 Le Moka Chaud (3,5g)",GUERLAIN,Rouge G - La Recharge - Le Rouge À Lèvres Soin Personnalisable,https://www.sephora.fr/p/rouge-g---la-recharge---le-rouge-a-levres-soin-personnalisable-P1000203314.html,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733339/352478-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733339/352478-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P1000203314__352478.avif,ok,
56,P1000203314,352479,"Satin - 19 Le Brun Intense (3,5g)",GUERLAIN,Rouge G - La Recharge - Le Rouge À Lèvres Soin Personnalisable,https://www.sephora.fr/p/rouge-g---la-recharge---le-rouge-a-levres-soin-personnalisable-P1000203314.html,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733340/352479-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733340/352479-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P1000203314__352479.avif,ok,
57,P1000203314,352480,"Satin - 518 Le Rose Blush (3,5g)",GUERLAIN,Rouge G - La Recharge - Le Rouge À Lèvres Soin Personnalisable,https://www.sephora.fr/p/rouge-g---la-recharge---le-rouge-a-levres-soin-personnalisable-P1000203314.html,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733341/352480-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733341/352480-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P1000203314__352480.avif,ok,
58,P1000203314,352481,"Satin - 521 Le Grège Rosé (3,5g)",GUERLAIN,Rouge G - La Recharge - Le Rouge À Lèvres Soin Personnalisable,https://www.sephora.fr/p/rouge-g---la-recharge---le-rouge-a-levres-soin-personnalisable-P1000203314.html,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733342/352481-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733342/352481-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P1000203314__352481.avif,ok,
59,P1000203314,352482,"Satin - 11 Le Beige Noisette (3,5g)",GUERLAIN,Rouge G - La Recharge - Le Rouge À Lèvres Soin Personnalisable,https://www.sephora.fr/p/rouge-g---la-recharge---le-rouge-a-levres-soin-personnalisable-P1000203314.html,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733343/352482-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733343/352482-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P1000203314__352482.avif,ok,
60,P1000203314,352483,"Satin - 131 Le Beige Praline (3,5g)",GUERLAIN,Rouge G - La Recharge - Le Rouge À Lèvres Soin Personnalisable,https://www.sephora.fr/p/rouge-g---la-recharge---le-rouge-a-levres-soin-personnalisable-P1000203314.html,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733344/352483-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733344/352483-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P1000203314__352483.avif,ok,
61,P1000203314,352484,"Satin - 15 Le Marron Glacé (3,5g)",GUERLAIN,Rouge G - La Recharge - Le Rouge À Lèvres Soin Personnalisable,https://www.sephora.fr/p/rouge-g---la-recharge---le-rouge-a-levres-soin-personnalisable-P1000203314.html,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733345/352484-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733345/352484-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P1000203314__352484.avif,ok,
62,P1000203314,352485,"Satin - 235 Le Rouge Sienne (3,5g)",GUERLAIN,Rouge G - La Recharge - Le Rouge À Lèvres Soin Personnalisable,https://www.sephora.fr/p/rouge-g---la-recharge---le-rouge-a-levres-soin-personnalisable-P1000203314.html,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733346/352485-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733346/352485-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P1000203314__352485.avif,ok,
63,P1000203314,352486,"Satin - 06 Le Rose Brun (3,5g)",GUERLAIN,Rouge G - La Recharge - Le Rouge À Lèvres Soin Personnalisable,https://www.sephora.fr/p/rouge-g---la-recharge---le-rouge-a-levres-soin-personnalisable-P1000203314.html,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733347/352486-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733347/352486-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P1000203314__352486.avif,ok,
64,P1000203314,352487,"Satin - 03 Le Nude Intense (3,5g)",GUERLAIN,Rouge G - La Recharge - Le Rouge À Lèvres Soin Personnalisable,https://www.sephora.fr/p/rouge-g---la-recharge---le-rouge-a-levres-soin-personnalisable-P1000203314.html,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733348/352487-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733348/352487-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P1000203314__352487.avif,ok,
65,P1000203314,352469,"Satin - 333 Le Rouge Framboise (3,5g)",GUERLAIN,Rouge G - La Recharge - Le Rouge À Lèvres Soin Personnalisable,https://www.sephora.fr/p/rouge-g---la-recharge---le-rouge-a-levres-soin-personnalisable-P1000203314.html,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733330/352469-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733330/352469-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P1000203314__352469.avif,ok,
66,P1000203314,352471,"Velvet - 775 Le Rouge Bordeaux (3,5g)",GUERLAIN,Rouge G - La Recharge - Le Rouge À Lèvres Soin Personnalisable,https://www.sephora.fr/p/rouge-g---la-recharge---le-rouge-a-levres-soin-personnalisable-P1000203314.html,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733332/352471-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733332/352471-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P1000203314__352471.avif,ok,
67,P1000203314,352453,"Satin - 829 Le Fuchsia Profond (3,5g)",GUERLAIN,Rouge G - La Recharge - Le Rouge À Lèvres Soin Personnalisable,https://www.sephora.fr/p/rouge-g---la-recharge---le-rouge-a-levres-soin-personnalisable-P1000203314.html,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733314/352453-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733314/352453-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P1000203314__352453.avif,ok,
68,P1000203314,352464,"Satin - 214 Le Rouge Kiss (3,5g)",GUERLAIN,Rouge G - La Recharge - Le Rouge À Lèvres Soin Personnalisable,https://www.sephora.fr/p/rouge-g---la-recharge---le-rouge-a-levres-soin-personnalisable-P1000203314.html,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733325/352464-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733325/352464-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P1000203314__352464.avif,ok,
69,P1000203314,352477,"Satin - 510 Le Rouge Vibrant (3,5g)",GUERLAIN,Rouge G - La Recharge - Le Rouge À Lèvres Soin Personnalisable,https://www.sephora.fr/p/rouge-g---la-recharge---le-rouge-a-levres-soin-personnalisable-P1000203314.html,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733338/352477-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/733338/352477-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P1000203314__352477.webp,ok,
70,P1000203314,381729,"Velvet - 139 Le Nude Dragée (3,5g)",GUERLAIN,Rouge G - La Recharge - Le Rouge À Lèvres Soin Personnalisable,https://www.sephora.fr/p/rouge-g---la-recharge---le-rouge-a-levres-soin-personnalisable-P1000203314.html,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/781047/381729-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/781047/381729-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P1000203314__381729.avif,ok,
71,P1000203314,381737,"Velvet - 819 Le Brun Cajou (3,5g)",GUERLAIN,Rouge G - La Recharge - Le Rouge À Lèvres Soin Personnalisable,https://www.sephora.fr/p/rouge-g---la-recharge---le-rouge-a-levres-soin-personnalisable-P1000203314.html,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/781443/381737-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/781443/381737-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P1000203314__381737.avif,ok,
72,P1000203314,381734,"Velvet - Le Beige Blush (3,5g)",GUERLAIN,Rouge G - La Recharge - Le Rouge À Lèvres Soin Personnalisable,https://www.sephora.fr/p/rouge-g---la-recharge---le-rouge-a-levres-soin-personnalisable-P1000203314.html,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/781052/381734-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/781052/381734-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P1000203314__381734.avif,ok,
73,P1000203314,381730,"Velvet - 234 L'Orange Sienne (3,5g)",GUERLAIN,Rouge G - La Recharge - Le Rouge À Lèvres Soin Personnalisable,https://www.sephora.fr/p/rouge-g---la-recharge---le-rouge-a-levres-soin-personnalisable-P1000203314.html,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/781048/381730-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/781048/381730-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P1000203314__381730.avif,ok,
74,P1000203314,381732,"Velvet - 456 Le Rouge Corail (3,5g)",GUERLAIN,Rouge G - La Recharge - Le Rouge À Lèvres Soin Personnalisable,https://www.sephora.fr/p/rouge-g---la-recharge---le-rouge-a-levres-soin-personnalisable-P1000203314.html,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/781050/381732-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/781050/381732-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P1000203314__381732.avif,ok,
75,P1000203314,381731,"Velvet - 555 Le Brique Ambré (3,5g)",GUERLAIN,Rouge G - La Recharge - Le Rouge À Lèvres Soin Personnalisable,https://www.sephora.fr/p/rouge-g---la-recharge---le-rouge-a-levres-soin-personnalisable-P1000203314.html,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/781049/381731-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/781049/381731-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P1000203314__381731.avif,ok,
76,P1000203314,381733,"Velvet - 777 Le Prune Magenta (3,5g)",GUERLAIN,Rouge G - La Recharge - Le Rouge À Lèvres Soin Personnalisable,https://www.sephora.fr/p/rouge-g---la-recharge---le-rouge-a-levres-soin-personnalisable-P1000203314.html,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/781051/381733-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/781051/381733-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P1000203314__381733.avif,ok,
77,P1000203314,381735,"Velvet - 530 Le Rose Rouge (3,5g)",GUERLAIN,Rouge G - La Recharge - Le Rouge À Lèvres Soin Personnalisable,https://www.sephora.fr/p/rouge-g---la-recharge---le-rouge-a-levres-soin-personnalisable-P1000203314.html,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/781053/381735-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/781053/381735-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P1000203314__381735.avif,ok,
78,P1000203314,358927,"Velvet - 980 Le Rouge Fabuleux (3,5g)",GUERLAIN,Rouge G - La Recharge - Le Rouge À Lèvres Soin Personnalisable,https://www.sephora.fr/p/rouge-g---la-recharge---le-rouge-a-levres-soin-personnalisable-P1000203314.html,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/746462/358927-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/G/GUERLAIN/746462/358927-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P1000203314__358927.avif,ok,
