product_id,shade_id,brand_name,product_name,shade_name,chip_hex,chip_rgb,r,g,b,L_lab,a_lab,b_lab,C_lab,H_lab_deg,cluster_id
P10014832,232891,GUERLAIN,Kisskiss Shine Bloom - Rouge Brillant 95% D'Ingrédients D'Origine Naturelle,"119 Floral Nude 3,2 g",#b46e5b,"180,110,91",180,110,91,53.61375661970379,25.710484663264644,22.34939980683055,34.066474624556086,40.99951316822637,17
P10014832,241096,GUERLAIN,Kisskiss Shine Bloom - Rouge Brillant 95% D'Ingrédients D'Origine Naturelle,719 Love Bouquet,#a3252b,"163,37,43",163,37,43,36.53035268860142,50.82015416650648,28.69346680862344,58.36097246452513,29.44942134091002,24
P10014832,271363,GUERLAIN,Kisskiss Shine Bloom - Rouge Brillant 95% D'Ingrédients D'Origine Naturelle,419 Iris Crush,#db2d35,"219,45,53",219,45,53,48.50959429213218,65.36641529992544,39.291991316315446,76.2668265418441,31.01023015704891,14
P10014832,271364,GUERLAIN,Kisskiss Shine Bloom - Rouge Brillant 95% D'Ingrédients D'Origine Naturelle,749 Love Tulip,#fb4f47,"251,79,71",251,79,71,58.56728559265687,64.56204753678618,42.14265106927479,77.0990338544452,33.13435322946657,14
P10014832,271365,GUERLAIN,Kisskiss Shine Bloom - Rouge Brillant 95% D'Ingrédients D'Origine Naturelle,519 Floral Brick,#c5312f,"197,49,47",197,49,47,44.62621836036206,57.49524450838523,37.237824184245646,68.50079336077643,32.929834518817415,12
P10014832,271370,GUERLAIN,Kisskiss Shine Bloom - Rouge Brillant 95% D'Ingrédients D'Origine Naturelle,139 Dahlia Kiss,#cb5a55,"203,90,85",203,90,85,52.58460119249929,44.53287426945435,25.084269068504184,51.1116175189178,29.39148775568333,4
P10047149,308501,HOURGLASS,Unlocked™ Satin Crème - Rouge à lèvres,Dahlia 318 + 4 g,#a25956,"162,89,86",162,89,86,46.31148131632848,29.570567077651265,15.046166608633117,33.17839005902214,26.968011043348497,1
P10047149,308503,HOURGLASS,Unlocked™ Satin Crème - Rouge à lèvres,Fauna 340 + 4 g,#74282d,"116,40,45",116,40,45,27.90243440352358,33.79564111152419,14.726827484684655,36.86495362675243,23.54570159692014,21
P10047149,308505,HOURGLASS,Unlocked™ Satin Crème - Rouge à lèvres,Flora 330 + 4 g,#7d4148,"125,65,72",125,65,72,35.221358459652365,26.647176288672743,7.493297535053944,27.68070649583295,15.706205303260845,5
P10047149,308507,HOURGLASS,Unlocked™ Satin Crème - Rouge à lèvres,Instinct 326 + 4 g,#7a232a,"122,35,42",122,35,42,28.13585777401378,38.04271897300032,17.226109061381102,41.76107398347502,24.361474969796404,21
P10047149,308509,HOURGLASS,Unlocked™ Satin Crème - Rouge à lèvres,Lynx 338 + 4 g,#6e2026,"110,32,38",110,32,38,25.22625495207263,34.81181054531682,15.668999709949285,38.1756428282933,24.232788760139385,21
P10047149,308511,HOURGLASS,Unlocked™ Satin Crème - Rouge à lèvres,Oasis 312 + 4 g,#b87d71,"184,125,113",184,125,113,58.08631237388657,21.40704204403765,15.848238206129084,26.63509157696675,36.51359219869721,17
P10047149,308513,HOURGLASS,Unlocked™ Satin Crème - Rouge à lèvres,Roar 324 + 4 g,#8c2b19,"140,43,25",140,43,25,32.64615419489202,40.14316041689653,33.70195429098597,52.41464538932221,40.01494157824129,0
P10047149,308515,HOURGLASS,Unlocked™ Satin Crème - Rouge à lèvres,Sahara 310 + 4 g,#8f3d2e,"143,61,46",143,61,46,36.698547831632034,33.6686996419949,26.17507231175264,42.64640367145097,37.86258207207516,29
P10047149,308516,HOURGLASS,Unlocked™ Satin Crème - Rouge à lèvres,Tropic 332 + 4 g,#a6565c,"166,86,92",166,86,92,46.36154993473295,33.4077230011054,11.585595378317482,35.35960939247884,19.12623517803064,5
P10047149,308517,HOURGLASS,Unlocked™ Satin Crème - Rouge à lèvres,Red 0 + 4 g,#751b19,"117,27,25",117,27,25,25.67503791377288,38.612816211753554,25.017009866827262,46.0086987262147,32.93895778743331,21
P10047149,312625,HOURGLASS,Unlocked™ Satin Crème - Rouge à lèvres,Cypress 328 (4 g),#945b5a,"148,91,90",148,91,90,44.96634887691208,23.278835185810088,10.478407861064644,25.52843902221464,24.233746321213232,1
P10047149,312629,HOURGLASS,Unlocked™ Satin Crème - Rouge à lèvres,Lotus 314 (4 g),#d7747a,"215,116,122",215,116,122,60.20061205629516,39.19477122026088,14.216825249065268,41.69350322497559,19.93684732359793,26
P10047149,312633,HOURGLASS,Unlocked™ Satin Crème - Rouge à lèvres,Shore 306 (4 g),#8c574b,"140,87,75",140,87,75,42.61387746839063,20.49093617734421,16.15717080892741,26.094685933592874,38.25589583477523,11
P10047149,312635,HOURGLASS,Unlocked™ Satin Crème - Rouge à lèvres,Tide 302 (4 g),#b87a71,"184,122,113",184,122,113,57.37025332502334,23.07529852171569,14.858118663294029,27.445092313177245,32.77736918249286,25
P10023003,268883,ESTÉE LAUDER,Pure Color Crystal - Baume à Lèvres Hydratant Révélateur de Couleur,"002 - Cosmic Crystal (3,2 g)",#f2867d,"242,134,125",242,134,125,67.58568253355102,40.21986937083227,23.221543023785387,46.44220012674171,30.00063102347048,25
P10023003,268886,ESTÉE LAUDER,Pure Color Crystal - Baume à Lèvres Hydratant Révélateur de Couleur,"003 - Sun Crystal (3,2 g)",#ff665e,"255,102,94",255,102,94,62.99195224514814,57.73492854082107,34.878825792217526,67.45260901001217,31.137014145475234,14
P10023003,268887,ESTÉE LAUDER,Pure Color Crystal - Baume à Lèvres Hydratant Révélateur de Couleur,"004 - Caring Crystal (3,2 g)",#d52e5f,"213,46,95",213,46,95,48.17270180774442,65.65484098650282,13.473393700206838,67.02305933605048,11.596977241119191,3
P10023003,268888,ESTÉE LAUDER,Pure Color Crystal - Baume à Lèvres Hydratant Révélateur de Couleur,"005 - Love Crystal (3,2 g)",#d02756,"208,39,86",208,39,86,46.36121109561202,65.55183777920637,16.37649773084896,67.56650882027195,14.026814237448718,3
P10023003,268884,ESTÉE LAUDER,Pure Color Crystal - Baume à Lèvres Hydratant Révélateur de Couleur,"006 - Hope Crystal (3,2 g)",#933447,"147,52,71",147,52,71,36.206233017897226,41.51726144129855,10.03844149165155,42.713619668279655,13.5926452067514,5
P10023003,268885,ESTÉE LAUDER,Pure Color Crystal - Baume à Lèvres Hydratant Révélateur de Couleur,"007 - Divine Crystal (3,2 g)",#a65958,"166,89,88",166,89,88,46.91984646015495,31.357573848664945,14.768378815128658,34.661252869762464,25.218882615661244,1
P10021336,242149,TOO FACED,Lady Bold - Rouge a Levres,"Lady Bold (4,50 g)",#b80123,"184,1,35",184,1,35,38.44033669461276,63.154233208217,36.8099599007526,73.09877098838854,30.236119512652863,12
P10021336,334399,TOO FACED,Lady Bold - Rouge a Levres,"Upgrade (3,3 g)",#7d2548,"125,37,72",125,37,72,29.79333440812674,40.91318633424154,-0.2996083465551802,40.91428333946098,359.5804289898905,15
P10021336,334400,TOO FACED,Lady Bold - Rouge a Levres,"Dear Diary (3,3 g)",#ea6d7c,"234,109,124",234,109,124,61.55893829051725,49.65433049975165,15.362450521668649,51.976508380318165,17.191436278595518,16
P10021336,334401,TOO FACED,Lady Bold - Rouge a Levres,"Committed (3,3 g)",#8b3849,"139,56,73",139,56,73,35.59610363829046,36.958159755146106,7.702395017313202,37.75225107844077,11.772417018770568,5
P10021336,348502,TOO FACED,Lady Bold - Rouge a Levres,"Power Move (4,5 g)",#d8397a,"216,57,122",216,57,122,50.6106610302495,65.35940298681098,0.5723343720047236,65.36190882636258,0.501710608591452,18
P10021336,348504,TOO FACED,Lady Bold - Rouge a Levres,"Hopessly Devoted (4,5 g)",#af3066,"175,48,102",175,48,102,41.51624013921149,55.00733176089578,-1.3149035692794353,55.02304534329009,358.6306538088248,18
P10021336,348503,TOO FACED,Lady Bold - Rouge a Levres,"Main Character (3,3 g)",#d02359,"208,35,89",208,35,89,46.09302546344309,66.70363816093699,14.154319581977838,68.18885617704679,11.980294042605635,3
P10021336,349200,TOO FACED,Lady Bold - Rouge a Levres,Lady Bold (3.3g),#c61e36,"198,30,54",198,30,54,43.069949069160245,63.25810677157306,31.42829455612598,70.63515959513616,26.41939737753177,24
P10055854,338595,HOURGLASS,Unlocked Soft Matte Lipstick - Rouge à Lèvres,Orchid 352 (4 g),#703b2d,"112,59,45",112,59,45,31.2612659182498,21.79909610488734,18.950970564468307,28.88494203431017,41.00195426126476,28
P10055854,338596,HOURGLASS,Unlocked Soft Matte Lipstick - Rouge à Lèvres,Poppy 346 (4 g),#c7655b,"199,101,91",199,101,91,54.24709409564666,38.011474638532825,23.661628016428,44.77437709877866,31.901704387070595,4
P10055854,338597,HOURGLASS,Unlocked Soft Matte Lipstick - Rouge à Lèvres,Tulip 344 (4 g),#c9726d,"201,114,109",201,114,109,57.61638604023554,33.6367544432471,17.838927365874426,38.07438218855621,27.93881071659183,25
P10055854,338598,HOURGLASS,Unlocked Soft Matte Lipstick - Rouge à Lèvres,Foxglove 356 (4 g),#842e27,"132,46,39",132,46,39,31.823995039032773,36.486360366548205,24.13487718118522,43.746391729473125,33.48370721076026,21
P10055854,338599,HOURGLASS,Unlocked Soft Matte Lipstick - Rouge à Lèvres,Sparrow 350 (4 g),#8c473d,"140,71,61",140,71,61,38.58650693656691,28.215955798717246,19.329553907607345,34.20192707878116,34.41338811091754,11
P10055854,338600,HOURGLASS,Unlocked Soft Matte Lipstick - Rouge à Lèvres,Currant 362 (4 g),#450c0b,"69,12,11",69,12,11,12.939383949252688,26.807039459915167,15.48791568623038,30.95953644532214,30.01741237802844,28
P10055854,338601,HOURGLASS,Unlocked Soft Matte Lipstick - Rouge à Lèvres,Peony 348 (4 g),#8e422e,"142,66,46",142,66,46,37.56481218391254,30.62294776819824,27.17446654648231,40.94162383320529,41.585496740209805,29
P10055854,338602,HOURGLASS,Unlocked Soft Matte Lipstick - Rouge à Lèvres,Zinnia 358 (4 g),#891f0e,"137,31,14",137,31,14,30.234573720280025,43.53894468899944,36.95223576977015,57.10610679267527,40.32182775696282,0
P10055854,338603,HOURGLASS,Unlocked Soft Matte Lipstick - Rouge à Lèvres,Magnolia 342 (4 g),#bc6857,"188,104,87",188,104,87,53.25771029586171,31.820935194464937,24.382222178023504,40.08821117222416,37.46049491261243,17
P10055854,338604,HOURGLASS,Unlocked Soft Matte Lipstick - Rouge à Lèvres,Lush 360 (4 g),#97342a,"151,52,42",151,52,42,36.37507071925981,40.85621725733626,28.53098958330158,49.8321969732534,34.927627374628685,29
P10055854,338605,HOURGLASS,Unlocked Soft Matte Lipstick - Rouge à Lèvres,Red 0 (4 g),#670206,"103,2,6",103,2,6,19.806494382710795,40.78560797421224,27.819352941498988,49.36985128506884,34.297409094596446,21
P10055854,338606,HOURGLASS,Unlocked Soft Matte Lipstick - Rouge à Lèvres,Tigerlily 354 (4 g),#9a3e34,"154,62,52",154,62,52,38.83836955905072,37.795873784096216,25.594588537953555,45.646588454456,34.10504952533961,29
P3043006,27858,LANCÔME,L'Absolu Gloss - Gloss - Brillance satinée - Couleur éclatante,Sheer 222 Beige Muse,#d0696c,"208,105,108",208,105,108,56.68290362150466,40.85624746377925,17.29680836950367,44.36679542848346,22.945745707305377,16
P3043006,27880,LANCÔME,L'Absolu Gloss - Gloss - Brillance satinée - Couleur éclatante,Cream 422 Clair Obscur,#c36681,"195,102,129",195,102,129,54.754302908984016,40.01383550589138,2.0212771689231968,40.0648548391997,2.8918071712666915,18
P3043006,27881,LANCÔME,L'Absolu Gloss - Gloss - Brillance satinée - Couleur éclatante,Cream 202 Nuit et Jour,#dc9f9d,"220,159,157",220,159,157,71.17935711080392,22.39978502067852,10.047225705570996,24.54989029204205,24.15819803331948,19
P1000208239,371919,VALENTINO MAKE UP,Spike Valentino - Baume à lèvres,120R Rose In The Woods (1.9 Gr),#e75669,"231,86,105",231,86,105,56.751922855580986,57.438115454247765,19.72219794875276,60.729747232022,18.950641515332563,16
P1000208239,371918,VALENTINO MAKE UP,Spike Valentino - Baume à lèvres,400A It's Coralphoria (1.9 g),#ff6d00,"255,109,0",255,109,0,63.51099671896668,51.864017053146085,71.98145101706768,88.71981489730207,54.22652614868048,27
P1000208239,371917,VALENTINO MAKE UP,Spike Valentino - Baume à lèvres,302R Pink Is Punk (1.9 g),#f62471,"246,36,113",246,36,113,54.08325519075446,77.60806442903973,11.712114482749358,78.48684787962254,8.581953814078759,18
P1000208239,371916,VALENTINO MAKE UP,Spike Valentino - Baume à lèvres,199A Fierce Brown (2.3 g),#3b1217,"59,18,23",59,18,23,12.120120870347655,20.740314314082298,7.009901293098975,21.892906476434728,18.674447623408696,6
P10044130,300977,MAKEUP BY MARIO,Ultra Suede® Cozy Lip Creme - Crème pour les lèvres,"Nude Suede (1,4 g)",#c08584,"192,133,132",192,133,132,61.35071498145774,22.539604706246774,9.695130883999514,24.53628625468294,23.274356854722043,19
P10044130,300979,MAKEUP BY MARIO,Ultra Suede® Cozy Lip Creme - Crème pour les lèvres,"Muted Mauve (1,4 g)",#b0726b,"176,114,107",176,114,107,54.37357930391797,23.62311626481856,14.027045463172705,27.473798908906808,30.70119330021401,1
P10044130,300978,MAKEUP BY MARIO,Ultra Suede® Cozy Lip Creme - Crème pour les lèvres,"Naked Spice (1,4 g)",#9d5b5a,"157,91,90",157,91,90,46.1640077077573,26.908211359365943,12.326928047301369,29.59738153356907,24.61300216514246,1
P10044130,300980,MAKEUP BY MARIO,Ultra Suede® Cozy Lip Creme - Crème pour les lèvres,"Almost Bare (1,4 g)",#a36465,"163,100,101",163,100,101,49.30414399561951,25.564445302625305,10.240183950315252,27.53910367036689,21.82923749420422,1
P10044130,300983,MAKEUP BY MARIO,Ultra Suede® Cozy Lip Creme - Crème pour les lèvres,"Pinky Brown (1,4 g)",#cf8e86,"207,142,134",207,142,134,65.22783844153052,23.665395709336067,14.264915897061092,27.63220547892781,31.080534514056524,19
P10044130,300982,MAKEUP BY MARIO,Ultra Suede® Cozy Lip Creme - Crème pour les lèvres,"Miss Mauve (1,4 g)",#be706f,"190,112,111",190,112,111,55.77179741810667,30.69311193625101,13.911714502661,33.69870799800466,24.38250555959047,1
P10044130,300984,MAKEUP BY MARIO,Ultra Suede® Cozy Lip Creme - Crème pour les lèvres,"Rich Rose (1,4 g)",#bb666e,"187,102,110",187,102,110,53.16325827250435,34.81607393067726,10.793157716447666,36.45066882018077,17.22369863011471,26
P10044130,300981,MAKEUP BY MARIO,Ultra Suede® Cozy Lip Creme - Crème pour les lèvres,"Toasty (1,4 g)",#985752,"152,87,82",152,87,82,44.37972656465259,26.24076651866192,14.591228344262518,30.024686044675608,29.076331222597616,11
P10044130,300985,MAKEUP BY MARIO,Ultra Suede® Cozy Lip Creme - Crème pour les lèvres,"Mocha Latte (1,4 g)",#95655a,"149,101,90",149,101,90,47.54193028440172,17.922869930028174,14.071576146603949,22.786805870467703,38.13611309950909,17
P10044130,300986,MAKEUP BY MARIO,Ultra Suede® Cozy Lip Creme - Crème pour les lèvres,"Brownish Pink (1,4 g)",#764443,"118,68,67",118,68,67,34.78618415770172,21.402252834106903,9.908752875762982,23.584736800057325,24.843055962657218,11
P10044130,300987,MAKEUP BY MARIO,Ultra Suede® Cozy Lip Creme - Crème pour les lèvres,"Chocolate Dreams (1,4 g)",#60392f,"96,57,47",96,57,47,28.42980466717564,16.06491433389842,13.529575379670543,21.003116019050186,40.10346675522766,28
P10044130,300988,MAKEUP BY MARIO,Ultra Suede® Cozy Lip Creme - Crème pour les lèvres,"Vampish (1,4 g)",#794243,"121,66,67",121,66,67,34.73705677879118,23.833628635610783,9.906288813605924,25.8103934878719,22.56988751800236,6
P3975084,163716,BOBBI BROWN,Luxe Shine Intense - Rouge à lèvres,"Bare Truth (3,4 g)",#945349,"148,83,73",148,83,73,42.71050822338199,25.91534475002649,17.685234391393976,31.374712890977506,34.3105372873286,11
P3975084,163717,BOBBI BROWN,Luxe Shine Intense - Rouge à lèvres,"Bold Honey (3,4 g)",#894f3a,"137,79,58",137,79,58,39.94384613272364,22.14668049873841,22.809004641968844,31.79191956882372,45.84406750055234,9
P3975084,163718,BOBBI BROWN,Luxe Shine Intense - Rouge à lèvres,"Trailblazer (3,4 g)",#b85657,"184,86,87",184,86,87,48.92947546192161,39.707773380158905,18.53743223352729,43.82172589735225,25.02535064761236,1
P3975084,163719,BOBBI BROWN,Luxe Shine Intense - Rouge à lèvres,"Claret (3,4 g)",#8b3c34,"139,60,52",139,60,52,35.926853482690255,33.02602792637227,21.415161288630912,39.36149963621301,32.96070017105569,29
P3975084,163720,BOBBI BROWN,Luxe Shine Intense - Rouge à lèvres,"Passion Flower (3,4 g)",#a15855,"161,88,85",161,88,85,45.92632035725608,29.61918447693723,15.098496080761947,33.24546093799307,27.010392462142704,1
P3975084,163722,BOBBI BROWN,Luxe Shine Intense - Rouge à lèvres,"Parisian Pink (3,4 g)",#ca5f55,"202,95,85",202,95,85,53.38493283902002,41.70526737596975,26.0914625433174,49.19444831025612,32.030736522111,4
P3975084,163724,BOBBI BROWN,Luxe Shine Intense - Rouge à lèvres,"Supernova (3,4 g)",#a83628,"168,54,40",168,54,40,39.780163079294304,45.91423419163182,34.367804685066616,57.35209586645373,36.81565418701695,0
P3975084,163729,BOBBI BROWN,Luxe Shine Intense - Rouge à lèvres,"Night Spell (2,3 g)",#360402,"54,4,2",54,4,2,7.91059245290365,24.434031772404275,11.586665964456277,27.0420549667874,25.370400024427227,6
P3891114,139079,NATASHA DENONA,I Need A Nude Lipstick - Rouge à lèvres,14 NB Judith (4 g),#bd7370,"189,115,112",189,115,112,56.33984157192785,28.78565450729742,14.100720911333786,32.05377100487271,26.098032454492056,1
P3891114,139080,NATASHA DENONA,I Need A Nude Lipstick - Rouge à lèvres,13N Alison (4 g),#c67f6d,"198,127,109",198,127,109,60.15105358996074,25.442033476174903,21.2167371203988,33.12773764444099,39.82555768944167,10
P3891114,139081,NATASHA DENONA,I Need A Nude Lipstick - Rouge à lèvres,15NB Claudia (4 g),#c87a70,"200,122,112",200,122,112,59.31630907864998,29.26858517062153,18.41986580594548,34.58238763010684,32.183812979317054,25
P3891114,139082,NATASHA DENONA,I Need A Nude Lipstick - Rouge à lèvres,21P Sava (4 g),#d18893,"209,136,147",209,136,147,64.3813156976385,29.3634842179209,5.763074827964765,29.92369022845964,11.10411154709982,26
P3891114,139083,NATASHA DENONA,I Need A Nude Lipstick - Rouge à lèvres,33NP Noa (4 g),#bc8582,"188,133,130",188,133,130,60.852270515663534,20.717265662073657,10.06614292234984,23.03328743028468,25.914274584491523,19
P3891114,139084,NATASHA DENONA,I Need A Nude Lipstick - Rouge à lèvres,23P Averyl (4 g),#b8707b,"184,112,123",184,112,123,55.28898619389672,29.858333406166672,6.123491008765614,30.47978372508968,11.589790118731912,26
P3891114,139085,NATASHA DENONA,I Need A Nude Lipstick - Rouge à lèvres,32NP Susanna (4 g),#db9f9f,"219,159,159",219,159,159,71.1199154558943,22.29710416543851,8.842388227700004,23.986427073113305,21.63184857885249,19
P3891114,139086,NATASHA DENONA,I Need A Nude Lipstick - Rouge à lèvres,34NP Yana (4 g),#b7827c,"183,130,124",183,130,124,59.424848658061904,19.62102814799016,11.399234578634989,22.69200948710734,30.155315456972687,19
P3891114,139087,NATASHA DENONA,I Need A Nude Lipstick - Rouge à lèvres,4B Naya (4 g),#8e5248,"142,82,72",142,82,72,41.61802433116424,23.89331577086073,16.681542925940885,29.140425750425656,34.92150369674215,11
P3891114,139088,NATASHA DENONA,I Need A Nude Lipstick - Rouge à lèvres,3B Sami (4 g),#b3705d,"179,112,93",179,112,93,53.98942265379797,24.39511848406162,21.67425897720492,32.632733689691904,41.620034906755,17
P3891114,139089,NATASHA DENONA,I Need A Nude Lipstick - Rouge à lèvres,1B Charlotte (4 g),#ce9f85,"206,159,133",206,159,133,69.19356887893716,13.885809987525532,20.28773972432234,24.584712773012228,55.61056730422644,10
P3891114,139090,NATASHA DENONA,I Need A Nude Lipstick - Rouge à lèvres,2B Liron (4 g),#d39684,"211,150,132",211,150,132,67.52405276351683,20.62905365931167,18.633202273487992,27.79845466646444,42.08994017697876,10
P3891114,139091,NATASHA DENONA,I Need A Nude Lipstick - Rouge à lèvres,5B Nati (4 g),#4c211b,"76,33,27",76,33,27,18.81619440013073,19.7290134011858,13.59489988917584,23.959450594303743,34.570011497336,28
P3891114,139092,NATASHA DENONA,I Need A Nude Lipstick - Rouge à lèvres,11B Natasha (4 g),#d69d8a,"214,157,138",214,157,138,69.64560289109595,18.730125339528115,18.292454832122782,26.180746723874883,44.32269699483112,10
P3891114,139093,NATASHA DENONA,I Need A Nude Lipstick - Rouge à lèvres,12B Michelle (4 g),#c88a7b,"200,138,123",200,138,123,63.25093718170677,21.78014452350208,17.582604093991748,27.991474812712045,38.91313090803112,10
P3891114,139094,NATASHA DENONA,I Need A Nude Lipstick - Rouge à lèvres,31NP Beatrice (4 g),#d79d9b,"215,157,155",215,157,155,70.12691825895327,21.322918207084484,9.584557954237516,23.377993755755703,24.20370761700059,19
P3891114,139095,NATASHA DENONA,I Need A Nude Lipstick - Rouge à lèvres,22P Jeniffer (4 g),#c37177,"195,113,119",195,113,119,56.82807086934089,32.98442752271752,10.835913213629713,34.7187193625387,18.18618088219074,26
P3891114,139096,NATASHA DENONA,I Need A Nude Lipstick - Rouge à lèvres,6B Lala (4 g),#432620,"67,38,32",67,38,32,18.731481566887872,12.894192208025512,9.775817958564236,16.181063298080655,37.16782823525625,28
P3891114,224393,NATASHA DENONA,I Need A Nude Lipstick - Rouge à lèvres,30NP Maria (4 g),#9c6f5e,"156,111,94",156,111,94,50.97416894481455,15.57209207993404,16.55199245301463,22.72572344086317,46.74718603719924,9
P3891114,224394,NATASHA DENONA,I Need A Nude Lipstick - Rouge à lèvres,10NB Andrea (4 g),#9c6951,"156,105,81",156,105,81,49.21190144337123,17.534048295158588,21.76235953205845,27.947149085721232,51.14142299270264,9
P3891114,225120,NATASHA DENONA,I Need A Nude Lipstick - Rouge à lèvres,36 NP Amorosa (4 g),#ad6957,"173,105,87",173,105,87,51.47076888701464,25.237403739234555,21.656791467757763,33.255723780652794,40.633645712094335,17
P10024039,266976,FENTY BEAUTY,Fenty Icon - La Recharge - Recharge De Rouge À Lèvres Semi-Mat,"01 The Mvp (3,8 g)",#7e0a08,"126,10,8",126,10,8,25.778294386022587,45.75413029854125,34.857577158520385,57.51948473985222,37.30179898734156,0
P10024039,266977,FENTY BEAUTY,Fenty Icon - La Recharge - Recharge De Rouge À Lèvres Semi-Mat,"02 Grill Mast'r (3,8 g)",#941b0f,"148,27,15",148,27,15,32.07032768337217,48.3682740463012,38.908281241650336,62.07531138381388,38.81380431894439,0
P10024039,266978,FENTY BEAUTY,Fenty Icon - La Recharge - Recharge De Rouge À Lèvres Semi-Mat,"03 Board Memb'r (3,8 g)",#6a141c,"106,20,28",106,20,28,22.47644813731631,37.61460962259386,18.76388825927349,42.03501349668669,26.512119966474927,21
P10024039,266979,FENTY BEAUTY,Fenty Icon - La Recharge - Recharge De Rouge À Lèvres Semi-Mat,"04 Motha Lova (3,8 g)",#d66b5f,"214,107,95",214,107,95,57.69534928230361,40.92619872052872,26.290510475887928,48.64303324007437,32.716213925104114,4
P10024039,266980,FENTY BEAUTY,Fenty Icon - La Recharge - Recharge De Rouge À Lèvres Semi-Mat,"05 Pose Queen (3,8 g)",#c46a56,"196,106,86",196,106,86,54.781523465261614,33.82325020809051,27.14745295003207,43.37045603072787,38.751467850948586,17
P10024039,266981,FENTY BEAUTY,Fenty Icon - La Recharge - Recharge De Rouge À Lèvres Semi-Mat,"06 Scholar Sista (3,8 g)",#aa424a,"170,66,74",170,66,74,42.67177623967172,43.32275889133963,17.621991443032094,46.76960573252081,22.13455485968012,8
P10024039,266982,FENTY BEAUTY,Fenty Icon - La Recharge - Recharge De Rouge À Lèvres Semi-Mat,"07 Ballin' Babe (3,8 g)",#9d4641,"157,70,65",157,70,65,41.10800499196391,35.8356005883973,20.67839922852461,41.373741239890165,29.986454584804903,11
P10024039,266983,FENTY BEAUTY,Fenty Icon - La Recharge - Recharge De Rouge À Lèvres Semi-Mat,"08 Major Magnate (3,8 g)",#a1594f,"161,89,79",161,89,79,46.02651288149465,28.459296118936493,18.83213236985236,34.12595412850686,33.49346901531584,11
P10024039,266984,FENTY BEAUTY,Fenty Icon - La Recharge - Recharge De Rouge À Lèvres Semi-Mat,"09 She A Ceo (3,8 g)",#6e301c,"110,48,28",110,48,28,28.15086830709736,26.021571123685085,25.57968862451741,36.48893851391496,44.50936501315499,28
P10024039,266985,FENTY BEAUTY,Fenty Icon - La Recharge - Recharge De Rouge À Lèvres Semi-Mat,"10 Flaunty Auntie (3,8 g)",#662118,"102,33,24",102,33,24,23.60293827347907,30.451226527354656,22.497300668608343,37.86034514362004,36.45690909686948,28
P10024039,300815,FENTY BEAUTY,Fenty Icon - La Recharge - Recharge De Rouge À Lèvres Semi-Mat,"12 Crowd Surf'r (3,8 g)",#650f27,"101,15,39",101,15,39,21.04018336811092,38.367738985480685,9.08882588990042,39.42955935481525,13.3269772192956,6
P10024039,300814,FENTY BEAUTY,Fenty Icon - La Recharge - Recharge De Rouge À Lèvres Semi-Mat,"11 Loud Speak'r (3,8 g)",#6c2536,"108,37,54",108,37,54,26.094264036295776,33.13572070067958,6.001502334136477,33.67482764054021,10.266052973975434,6
P10024039,300816,FENTY BEAUTY,Fenty Icon - La Recharge - Recharge De Rouge À Lèvres Semi-Mat,"13 Rowdy Roadie (3,8 g)",#642730,"100,39,48",100,39,48,24.872842772190552,28.45088510275181,8.132832359147546,29.59046848753805,15.952858040814704,6
P10024039,306570,FENTY BEAUTY,Fenty Icon - La Recharge - Recharge De Rouge À Lèvres Semi-Mat,"Danger Danc'R (3,6 g)",#b5242e,"181,36,46",181,36,46,40.058023086709305,56.66740572118514,31.871509750813807,65.01529054742143,29.354753408008207,24
P10024039,306571,FENTY BEAUTY,Fenty Icon - La Recharge - Recharge De Rouge À Lèvres Semi-Mat,"Freak-Went Flyer (3,6 g)",#732229,"115,34,41",115,34,41,26.592142872126445,35.93029483901733,15.626314764256556,39.18121744318746,23.504529950208507,21
P10024039,306572,FENTY BEAUTY,Fenty Icon - La Recharge - Recharge De Rouge À Lèvres Semi-Mat,"Kissin' Kutie (3,6 g)",#a31324,"163,19,36",163,19,36,34.76660238651731,55.27151535872796,30.97149485923737,63.357508662082566,29.26416999869747,24
P10024210,271634,NATASHA DENONA,I Need A Rose Lipstick - Rouge à lèvres,"20,5P Daphne - 3,5 g",#be635d,"190,99,93",190,99,93,52.57981524846684,35.79678838202366,20.050348112186512,41.029581010378905,29.25387862381536,1
P10024210,271633,NATASHA DENONA,I Need A Rose Lipstick - Rouge à lèvres,"12,5NB Calla - 3,5 g",#ba6955,"186,105,85",186,105,85,53.16856965475145,30.311389297055342,25.36369487681392,39.523377119393,39.92161938500823,17
P10024210,271632,NATASHA DENONA,I Need A Rose Lipstick - Rouge à lèvres,"20P Peony - 3,5 g",#cb6b70,"203,107,112",203,107,112,56.47121854636481,38.38040813682697,14.568387973469976,41.05232827617648,20.78569848896177,26
P10017102,240326,BY TERRY,Hyaluronic Hydra Balm - Baume hydratant,"1. Sexy Nude (2,6 g)",#aa6752,"170,103,82",170,103,82,50.52043493039001,24.63585125136125,23.232106866538626,33.862308786281375,43.32026290119063,17
P10017102,240327,BY TERRY,Hyaluronic Hydra Balm - Baume hydratant,"2. Nudissimo (2,6 g)",#c6655b,"198,101,91",198,101,91,54.10298794155976,37.63126850880427,23.445154695875694,44.33720388449486,31.923865294221457,4
